ptt,Date,d.b1,d.b2,d.b3,d.b4,d.b5,d.b6,d.b7,d.b8,d.sd,dn.x,n.b1,n.b2,n.b3,n.b4,n.b5,n.b6,n.b7,n.b8,n.sd,dn.y,species,kode,bathy
163096,2017-12-27,0.4149377593360996,1.2448132780082988,8.71369294605809,11.20331950207469,7.468879668049793,14.522821576763487,54.77178423236515,1.6597510373443984,135.37454676371013,d,0,0,59.83263598326359,38.49372384937239,1.6736401673640167,0,0,0,26.561486590202534,n,I.oxyrinchus,2017-12-27_163096,-4618.751861572266
163096,2017-12-29,0,0,0,0,6.666666666666667,35.38461538461539,57.948717948717956,0,56.52552496212885,d,0,1.2658227848101267,79.32489451476793,9.70464135021097,4.641350210970464,2.109704641350211,2.9535864978902953,0,75.38672376867811,n,I.oxyrinchus,2017-12-29_163096,-4349.412495930989
163096,2017-12-30,0,0,12.440191387559809,1.4354066985645932,4.784688995215311,30.62200956937799,50.717703349282296,0,109.45591961680664,d,0,1.107011070110701,71.58671586715867,24.723247232472325,2.5830258302583027,0,0,0,27.632696236988536,n,I.oxyrinchus,2017-12-30_163096,-4429.392342415409
163096,2017-12-31,0,0,5.284552845528456,10.975609756097562,27.64227642276423,25.203252032520325,30.89430894308943,0,114.66860793866097,d,0.3546099290780142,4.25531914893617,64.18439716312056,24.46808510638298,2.4822695035460995,2.127659574468085,2.127659574468085,0,74.30079711946757,n,I.oxyrinchus,2017-12-31_163096,-4708.5822213040865
163096,2018-01-04,0,0.49504950495049505,0.9900990099009901,3.9603960396039604,7.920792079207921,58.91089108910891,27.722772277227726,0,73.66095532466898,d,0,3.067484662576687,82.20858895705521,9.202453987730062,5.214723926380368,0.3067484662576687,0,0,50.17901885707987,n,I.oxyrinchus,2018-01-04_163096,-5149.791069878473
163096,2018-01-05,23.762376237623762,2.9702970297029703,1.4851485148514851,0,7.425742574257425,38.613861386138616,23.762376237623762,1.9801980198019802,173.9005158717818,d,0,0.6134969325153374,83.43558282208589,10.736196319018406,4.601226993865031,0.6134969325153374,0,0,42.811029835799296,n,I.oxyrinchus,2018-01-05_163096,-5241.665057146991
163096,2018-01-07,0,0,6.306306306306306,3.6036036036036037,9.00900900900901,81.08108108108108,0,0,81.02593491840832,d,0,2.197802197802198,61.172161172161175,34.43223443223443,2.197802197802198,0,0,0,37.717409528985996,n,I.oxyrinchus,2018-01-07_163096,-5109.487904667075
163096,2018-01-08,7.804878048780488,0,0,3.902439024390244,15.609756097560975,65.85365853658537,3.414634146341464,3.414634146341464,116.06060238767563,d,0,0.4405286343612335,55.50660792951542,34.36123348017621,9.691629955947137,0,0,0,49.44422183493889,n,I.oxyrinchus,2018-01-08_163096,-5179.122751494984
163096,2018-01-09,6.299212598425196,1.1811023622047243,6.692913385826772,5.118110236220472,11.41732283464567,58.26771653543307,11.023622047244094,0,126.60676815497379,d,0,18.141592920353983,42.0353982300885,31.858407079646017,6.637168141592921,1.3274336283185841,0,0,60.22896581795584,n,I.oxyrinchus,2018-01-09_163096,-5286.733921595982
163096,2018-01-11,0,0,14.012738853503185,9.554140127388536,9.554140127388536,66.87898089171973,0,0,113.11546762131437,d,1.8575851393188854,5.572755417956656,32.81733746130031,54.179566563467496,4.643962848297214,0.9287925696594427,0,0,50.57942362792412,n,I.oxyrinchus,2018-01-11_163096,-5349.950502748842
163096,2018-01-12,46.07843137254902,0.9803921568627451,0.9803921568627451,2.941176470588235,1.9607843137254901,11.27450980392157,35.78431372549019,0,195.66154916696985,d,35.08771929824561,3.508771929824561,5.701754385964912,55.70175438596491,0,0,0,0,58.1912600993609,n,I.oxyrinchus,2018-01-12_163096,-5320.2900390625
163096,2018-01-13,17.5,0,5.833333333333333,4.166666666666666,4.166666666666666,16.25,47.91666666666667,4.166666666666666,175.65137589379154,d,0,0,3.6458333333333335,83.85416666666666,3.125,4.6875,4.6875,0,87.52395890974746,n,I.oxyrinchus,2018-01-13_163096,-5343.139984130859
163096,2018-01-14,0,0,10.756972111553784,6.374501992031872,1.593625498007968,23.904382470119522,52.98804780876494,4.382470119521913,126.4285528671419,d,6.629834254143646,0.5524861878453038,59.11602209944752,23.756906077348066,9.392265193370166,0.5524861878453038,0,0,59.03582659167907,n,I.oxyrinchus,2018-01-14_163096,-5290.9100341796875
163096,2018-01-15,0.398406374501992,0,1.1952191235059761,3.5856573705179287,3.9840637450199203,56.573705179282875,34.26294820717131,0,75.83881271449478,d,0,1.1049723756906076,45.85635359116022,46.408839779005525,6.629834254143646,0,0,0,39.510293279288014,n,I.oxyrinchus,2018-01-15_163096,-5237.419477413862
163096,2018-01-16,0.4,2,3.2,16.400000000000002,12,40,26,0,121.16739219660927,d,0,0,46.76258992805755,44.24460431654676,5.755395683453238,2.877697841726619,0.3597122302158274,0,57.83800640527163,n,I.oxyrinchus,2018-01-16_163096,-5257.939732530382
163096,2018-01-17,0,1.2048192771084338,7.228915662650602,5.220883534136546,6.425702811244979,49.39759036144578,25.301204819277107,5.220883534136546,120.19347160447752,d,0,10.822510822510822,16.017316017316016,66.66666666666666,6.493506493506493,0,0,0,47.119106243223364,n,I.oxyrinchus,2018-01-17_163096,-5282.650316209764
163096,2018-01-18,0,0.4016064257028112,8.032128514056225,12.851405622489958,10.040160642570282,28.915662650602407,34.93975903614458,4.819277108433735,126.74254832980017,d,0,11.827956989247312,65.23297491039428,16.845878136200717,6.093189964157706,0,0,0,45.341251046263245,n,I.oxyrinchus,2018-01-18_163096,-5311.277935377341
163096,2018-01-19,13.432835820895523,0,2.9850746268656714,5.472636815920398,2.4875621890547266,21.393034825870647,52.736318407960205,1.4925373134328357,168.19240840115552,d,1.092896174863388,5.46448087431694,53.551912568306015,39.89071038251366,0,0,0,0,30.258640335584555,n,I.oxyrinchus,2018-01-19_163096,-5359.561333774535
163096,2018-01-20,0,0,2,5,2,16.5,64.5,10,97.18477062770586,d,3.4482758620689653,1.293103448275862,46.55172413793103,44.827586206896555,3.8793103448275863,0,0,0,53.565257251394925,n,I.oxyrinchus,2018-01-20_163096,-5346.3391796875
163096,2018-01-21,0,0,0,0,1.4925373134328357,28.35820895522388,65.67164179104478,4.477611940298507,58.260006293625914,d,0,3.9755351681957185,31.49847094801223,59.63302752293578,3.669724770642202,0.3058103975535168,0.9174311926605505,0,53.55017826735433,n,I.oxyrinchus,2018-01-21_163096,-5311.373116629465
163096,2018-01-22,0,0,0,0,0,8.571428571428571,91.42857142857143,0,39.37891965489675,d,0,2.1505376344086025,30.46594982078853,65.23297491039428,2.1505376344086025,0,0,0,32.67445634544526,n,I.oxyrinchus,2018-01-22_163096,-5277.841811755472
163096,2018-01-23,0,0,3.289473684210526,10.526315789473683,3.9473684210526314,7.894736842105263,53.94736842105263,20.394736842105264,126.27600364084876,d,0,1.293103448275862,34.05172413793103,62.5,2.1551724137931036,0,0,0,38.26717124112693,n,I.oxyrinchus,2018-01-23_163096,-5094.111024884843
163096,2018-01-24,0,0,0.41841004184100417,2.928870292887029,4.184100418410042,12.552301255230125,76.98744769874477,2.928870292887029,76.41912968220744,d,0,0,37.71626297577855,58.82352941176471,1.7301038062283738,1.384083044982699,0.34602076124567477,0,48.67388218045408,n,I.oxyrinchus,2018-01-24_163096,-4915.89429506823
163096,2018-01-28,0,0,7.8431372549019605,10.457516339869281,17.647058823529413,14.37908496732026,49.01960784313725,0.6535947712418301,125.29728117054509,d,1.2232415902140672,6.727828746177369,22.32415902140673,55.04587155963303,14.678899082568808,0,0,0,58.22481231134208,n,I.oxyrinchus,2018-01-28_163096,-4650.747249284277
163096,2018-01-29,0,0.4016064257028112,0.4016064257028112,1.6064257028112447,9.63855421686747,12.449799196787147,75.1004016064257,0.4016064257028112,74.43514333880452,d,0,16.51376146788991,41.59021406727829,35.47400611620795,5.5045871559633035,0.9174311926605505,0,0,58.802193900755675,n,I.oxyrinchus,2018-01-29_163096,-4755.227132569673
163096,2018-01-31,0,0.4016064257028112,1.6064257028112447,0.8032128514056224,11.244979919678714,16.46586345381526,53.41365461847389,16.06425702811245,99.82383007632829,d,0,0,28.13852813852814,66.66666666666666,5.194805194805195,0,0,0,40.390123239920534,n,I.oxyrinchus,2018-01-31_163096,-4984.927444429163
163097,2016-10-21,61.1764705882353,37.64705882352941,1.1764705882352942,0,0,0,0,0,13.877636405500464,d,70.22900763358778,29.00763358778626,0.7633587786259541,0,0,0,0,0,8.974359149120597,n,P.glauca,2016-10-21_163097,-82.61107162066868
163097,2016-10-22,77.64705882352942,19.411764705882355,2.941176470588235,0,0,0,0,0,15.43111299202497,d,69.47368421052632,27.89473684210526,2.631578947368421,0,0,0,0,0,10.770203243997521,n,P.glauca,2016-10-22_163097,-89.014800491333
163097,2016-10-23,41.245136186770424,57.97665369649806,0.7782101167315175,0,0,0,0,0,11.252750758061543,d,40.20100502512563,59.798994974874375,0,0,0,0,0,0,12.443359313526727,n,P.glauca,2016-10-23_163097,-141.45750083242143
163097,2016-10-24,53.125,46.875,0,0,0,0,0,0,6.840317032632209,d,71.37096774193549,28.62903225806452,0,0,0,0,0,0,5.009830596483185,n,P.glauca,2016-10-24_163097,-73.80974950790406
163097,2016-10-26,24.88479262672811,75.11520737327189,0,0,0,0,0,0,5.336573556485042,d,78.24267782426779,21.75732217573222,0,0,0,0,0,0,5.602421438993956,n,P.glauca,2016-10-26_163097,-53.645999603271484
