Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2009-01-31,100,0,0,0,0,0,0,0,78682,Gregory Skomal
2008-10-09,8.7,73.7,17.5,0,0,0,0,0,78683,Gregory Skomal
2008-10-10,19.7,50.133333333333326,30.166666666666664,0,0,0,0,0,78683,Gregory Skomal
2008-10-11,40.05,11.95,48.025000000000006,0,0,0,0,0,78683,Gregory Skomal
2008-10-12,22.666666666666664,11.433333333333334,62.099999999999994,3.8000000000000003,0,0,0,0,78683,Gregory Skomal
2008-10-13,33.3,59.199999999999996,7.5,0,0,0,0,0,78683,Gregory Skomal
2008-10-14,0,0,71.5,28.5,0,0,0,0,78683,Gregory Skomal
2008-10-15,20.200000000000003,2.6666666666666665,54.43333333333334,20.6,2.1666666666666665,0,0,0,78683,Gregory Skomal
2008-10-16,14.4,21.8,63.4,0.5,0,0,0,0,78683,Gregory Skomal
2008-10-17,0,0,64.9,35.2,0,0,0,0,78683,Gregory Skomal
2008-10-18,27.2,11.05,45.75,16,0,0,0,0,78683,Gregory Skomal
2008-10-20,48,34.35,16.2,1.5,0,0,0,0,78683,Gregory Skomal
2008-10-22,14.2,82.7,3.1,0,0,0,0,0,78683,Gregory Skomal
2008-10-23,26.299999999999997,63.400000000000006,10.2,0,0,0,0,0,78683,Gregory Skomal
2008-10-25,43.625,45.7,10.675,0,0,0,0,0,78683,Gregory Skomal
2008-10-26,43.8,49.7,6.566666666666667,0,0,0,0,0,78683,Gregory Skomal
2008-10-28,27.049999999999997,65.6,7.325,0,0,0,0,0,78683,Gregory Skomal
2008-10-29,41.400000000000006,47.75,10.85,0,0,0,0,0,78683,Gregory Skomal
2008-10-31,2.95,4.55,62.5,26.65,2.95,0.45,0,0,78683,Gregory Skomal
2008-11-02,19.75,24.099999999999998,45.1,10.149999999999999,0.9,0,0,0,78683,Gregory Skomal
2008-11-03,7.8,1.7000000000000002,81.5,9,0,0,0,0,78683,Gregory Skomal
2008-11-04,13.633333333333335,17.2,51.099999999999994,16.333333333333332,1.7,0,0,0,78683,Gregory Skomal
2008-11-06,12.5,3.175,50.775,27.85,2.625,3.1,0,0,78683,Gregory Skomal
2008-11-07,0,2.0999999999999996,57.2,10.2,2.8,13.9,13.9,0,78683,Gregory Skomal
