Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2017-01-13,35.8,37.9,12.6,11.6,2.1,0,0,0,163097,Camrin Braun
2017-01-15,11.2,4.1,9.2,10.2,28.6,6.1,3.1,27.6,163097,Camrin Braun
2017-01-16,32.6,16.8,6.3,11.6,8.4,1.1,1.1,22.1,163097,Camrin Braun
2017-01-18,40.6,18.700000000000003,6.3,9.4,6.3,2.1,1,15.6,163097,Camrin Braun
2017-01-20,40,36.9,5.3,4.2,1.1,1.1,2.1,9.5,163097,Camrin Braun
2017-01-21,32.300000000000004,25,3.1,5.2,5.2,1,1,27.1,163097,Camrin Braun
2017-01-23,38.3,12.7,4.3,4.3,2.1,3.2,2.1,33,163097,Camrin Braun
2017-01-25,34.1,18.1,5.3,9.6,4.3,2.1,1.1,25.5,163097,Camrin Braun
2017-01-26,75,17.7,2.1,3.1,2.1,0,0,0,163097,Camrin Braun
2017-01-27,34.800000000000004,11.600000000000001,4.2,10.5,10.5,3.2,3.2,22.200000000000003,163097,Camrin Braun
2017-01-29,55.1,23.5,7.1,5.1,1,1,1,6.1,163097,Camrin Braun
2017-01-30,29.5,12.600000000000001,10.5,11.6,4.2,2.1,4.2,25.3,163097,Camrin Braun
2017-01-31,17.5,12.3,15.5,26.8,3.1,2.1,2.1,20.6,163097,Camrin Braun
2017-02-02,34.7,26.3,7.4,6.3,17.9,1.1,1.1,5.3,163097,Camrin Braun
2017-02-03,18.1,10.6,13.8,9.6,17,1.1,3.2,26.6,163097,Camrin Braun
2017-02-05,22.400000000000002,21.200000000000003,8.5,10.6,8.5,3.2,3.2,22.3,163097,Camrin Braun
2017-02-06,23.099999999999998,19,13.7,8.4,7.4,3.2,3.2,22.200000000000003,163097,Camrin Braun
2017-02-07,44.2,21,8.4,9.5,7.4,1.1,2.1,6.3,163097,Camrin Braun
2017-02-08,26,21.900000000000002,13.5,7.3,8.3,1,3.1,18.7,163097,Camrin Braun
2017-02-10,16.5,12.3,34,30.9,3.1,1,1,1,163097,Camrin Braun
2017-02-12,45.3,31,4.1,4.1,3.1,2.1,2.1,8.2,163097,Camrin Braun
2017-02-14,43.300000000000004,19.6,27.8,9.3,0,0,0,0,163097,Camrin Braun
2017-02-15,35.4,19.8,22.9,15.6,1,1,1,3.1,163097,Camrin Braun
2017-02-16,44.9,21.4,23.5,6.1,1,1,1,1,163097,Camrin Braun
2017-02-17,61.2,14.2,5.1,9.2,2,1,1,6.1,163097,Camrin Braun
2017-02-19,50.5,25.8,6.9,11.9,1,1,1,2,163097,Camrin Braun
2017-02-22,100,0,0,0,0,0,0,0,163097,Camrin Braun
