"DateTime","depth","light","DateTime_local","num_day","temperature","dn","instrument_name","rownum","diveNo","date","track_DateTime","latitude","longitude","platform"
2021-10-08 18:28:45,16,NA,2021-10-08 14:28:45,18908,NA,"d","159924_2021_20P1624",73,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:30:00,16,NA,2021-10-08 14:30:00,18908,NA,"d","159924_2021_20P1624",74,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:31:15,20,NA,2021-10-08 14:31:15,18908,NA,"d","159924_2021_20P1624",75,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:32:30,20,NA,2021-10-08 14:32:30,18908,NA,"d","159924_2021_20P1624",76,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:33:45,16,NA,2021-10-08 14:33:45,18908,NA,"d","159924_2021_20P1624",77,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:35:00,16,NA,2021-10-08 14:35:00,18908,NA,"d","159924_2021_20P1624",78,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:46:15,10.5,NA,2021-10-08 13:46:15,18908,NA,"d","159924_2021_20P1624",39,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:47:30,7,NA,2021-10-08 13:47:30,18908,NA,"d","159924_2021_20P1624",40,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 17:48:45,1.5,NA,2021-10-08 13:48:45,18908,NA,"d","159924_2021_20P1624",41,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:40:00,16,NA,2021-10-08 14:40:00,18908,NA,"d","159924_2021_20P1624",82,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:41:15,16,NA,2021-10-08 14:41:15,18908,NA,"d","159924_2021_20P1624",83,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:42:30,16,NA,2021-10-08 14:42:30,18908,NA,"d","159924_2021_20P1624",84,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:43:45,16,NA,2021-10-08 14:43:45,18908,NA,"d","159924_2021_20P1624",85,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:45:00,20,NA,2021-10-08 14:45:00,18908,NA,"d","159924_2021_20P1624",86,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:46:15,20,NA,2021-10-08 14:46:15,18908,NA,"d","159924_2021_20P1624",87,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:47:30,20,NA,2021-10-08 14:47:30,18908,NA,"d","159924_2021_20P1624",88,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:48:45,20,NA,2021-10-08 14:48:45,18908,NA,"d","159924_2021_20P1624",89,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:50:00,24,NA,2021-10-08 14:50:00,18908,NA,"d","159924_2021_20P1624",90,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:51:15,24,NA,2021-10-08 14:51:15,18908,NA,"d","159924_2021_20P1624",91,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:52:30,24,NA,2021-10-08 14:52:30,18908,NA,"d","159924_2021_20P1624",92,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:53:45,24,NA,2021-10-08 14:53:45,18908,NA,"d","159924_2021_20P1624",93,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:55:00,20,NA,2021-10-08 14:55:00,18908,NA,"d","159924_2021_20P1624",94,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:56:15,11,NA,2021-10-08 14:56:15,18908,NA,"d","159924_2021_20P1624",95,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:57:30,1,NA,2021-10-08 14:57:30,18908,NA,"d","159924_2021_20P1624",96,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 18:58:45,1,NA,2021-10-08 14:58:45,18908,NA,"d","159924_2021_20P1624",97,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:00:00,1.5,NA,2021-10-08 15:00:00,18908,NA,"d","159924_2021_20P1624",98,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:01:15,1,NA,2021-10-08 15:01:15,18908,NA,"d","159924_2021_20P1624",99,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:02:30,1,NA,2021-10-08 15:02:30,18908,NA,"d","159924_2021_20P1624",100,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:03:45,1,NA,2021-10-08 15:03:45,18908,NA,"d","159924_2021_20P1624",101,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:05:00,1,NA,2021-10-08 15:05:00,18908,NA,"d","159924_2021_20P1624",102,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:06:15,1.5,NA,2021-10-08 15:06:15,18908,NA,"d","159924_2021_20P1624",103,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:07:30,1.5,NA,2021-10-08 15:07:30,18908,NA,"d","159924_2021_20P1624",104,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:08:45,1,NA,2021-10-08 15:08:45,18908,NA,"d","159924_2021_20P1624",105,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:10:00,1.5,NA,2021-10-08 15:10:00,18908,NA,"d","159924_2021_20P1624",106,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:11:15,1,NA,2021-10-08 15:11:15,18908,NA,"d","159924_2021_20P1624",107,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:12:30,1,NA,2021-10-08 15:12:30,18908,NA,"d","159924_2021_20P1624",108,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:13:45,1,NA,2021-10-08 15:13:45,18908,NA,"d","159924_2021_20P1624",109,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:15:00,1.5,NA,2021-10-08 15:15:00,18908,NA,"d","159924_2021_20P1624",110,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:16:15,2,NA,2021-10-08 15:16:15,18908,NA,"d","159924_2021_20P1624",111,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:17:30,1.5,NA,2021-10-08 15:17:30,18908,NA,"d","159924_2021_20P1624",112,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:18:45,9,NA,2021-10-08 15:18:45,18908,NA,"d","159924_2021_20P1624",113,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:20:00,16,NA,2021-10-08 15:20:00,18908,NA,"d","159924_2021_20P1624",114,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:21:15,19,NA,2021-10-08 15:21:15,18908,NA,"d","159924_2021_20P1624",115,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:22:30,19,NA,2021-10-08 15:22:30,18908,NA,"d","159924_2021_20P1624",116,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:23:45,16,NA,2021-10-08 15:23:45,18908,NA,"d","159924_2021_20P1624",117,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
2021-10-08 19:25:00,16,NA,2021-10-08 15:25:00,18908,NA,"d","159924_2021_20P1624",118,NA,2021-10-08,2021-10-08 14:00:00,41.625,-69.625,"Isurus oxyrinchus"
